"start.lat","start.long","start.date","end.date","end.lat","end.long"
51.4017666666667,-0.633633333333333,2003,2006,51.4062630695444,-0.621150042253927
51.4153666666667,-0.6462,2003,2006,51.4198630695444,-0.633712995426601
51.4017666666667,-0.6444,2003,2006,51.4062630695444,-0.631916708920594
51.4128666666667,-0.63405,2003,2006,51.4173630695444,-0.621563678272679
51.4141961111111,-0.648893888888889,2003,2006,51.4186925139888,-0.636407204051455
51.4105338888889,-0.642158888888889,2003,2006,51.4150302917666,-0.62967320424404
51.4116961111111,-0.63824,2003,2006,51.4161925139888,-0.625753997962547
51.41327,-0.645011944444444,2003,2006,51.4177664028777,-0.63252551255795
