9,9,-44941.33,5715889.02,231.656358264,MOD13Q1.A2006001.h17v03.005.2008063080924.250m_16_days_EVI,MOD13Q1,A2006001,Lat51.4128666666667Lon-0.63405Samp9Line9,2008063080924,2859,2950,2847,2477,2204,2459,2043,2756,2701,1371,2958,2585,2626,2519,4668,2261,2619,2660,1483,1350,1952,2475,2503,4668,2352,2551,2441,1335,1316,1742,2009,2379,2547,2870,3501,3159,922,1161,1289,3778,5132,2413,3333,3356,3361,1101,1248,1245,1568,1316,2471,3758,3366,3267,1066,1383,1187,1471,1470,1555,3785,3780,3780,1223,1576,1427,1312,1379,1485,1811,2116,3803,1822,1974,2287,5805,2523,2535,2940,2992,3219
9,9,-44941.33,5715889.02,231.656358264,MOD13Q1.A2006017.h17v03.005.2008277150148.250m_16_days_EVI,MOD13Q1,A2006017,Lat51.4128666666667Lon-0.63405Samp9Line9,2008277150148,3749,3288,3149,3149,2325,2103,2456,3409,3607,2665,2659,2498,2356,2356,2103,2450,2862,3349,2084,2456,2744,2707,2539,2539,2660,2376,2293,2291,2716,2364,2434,2701,3096,3096,3035,3352,2734,2734,2282,2434,2494,2372,2838,2028,3352,2401,2302,2282,2621,2224,2577,2509,1975,1952,2771,2302,2601,2601,2778,3163,2696,1975,1888,2384,2501,2186,2860,2860,2963,2696,4136,2976,2384,2473,2487,2913,2929,2929,4927,5207,3537
9,9,-44941.33,5715889.02,231.656358264,MOD13Q1.A2006033.h17v03.005.2008072125044.250m_16_days_EVI,MOD13Q1,A2006033,Lat51.4128666666667Lon-0.63405Samp9Line9,2008072125044,2951,3377,2775,2387,1991,1991,2150,2803,3227,1954,2830,2468,2186,2248,2020,2020,2511,3140,1954,2049,2380,2637,2284,2519,2469,2371,2371,2306,2287,2287,2218,2284,2677,2695,2677,2406,2162,2545,2571,2511,2151,2189,3167,3034,2975,2287,2077,2274,2511,2241,2241,2746,1680,1473,2589,2695,2274,2593,2767,2654,2897,2142,1958,2332,2447,2245,2266,2866,2524,2897,4546,2971,2328,2447,2512,2512,3000,2881,3309,4836,2941
9,9,-44941.33,5715889.02,231.656358264,MOD13Q1.A2006049.h17v03.005.2008077052746.250m_16_days_EVI,MOD13Q1,A2006049,Lat51.4128666666667Lon-0.63405Samp9Line9,2008077052746,3934,3574,3574,2967,2480,2448,2448,2772,3242,2860,2793,3118,3118,2882,2721,2949,2949,3437,2572,2793,3352,3352,3078,3248,3161,2971,3437,2572,2951,2795,2672,2672,2883,2840,2971,2971,2592,2789,2627,3114,2711,2883,2840,2674,3119,2637,2637,2682,3372,2711,2711,2493,2214,1638,3031,3031,2675,3372,3090,2919,2919,2858,2870,2809,2832,2675,2875,3270,2841,4512,4491,5054,2997,2832,3064,3064,3640,3236,4927,4927,5054
9,9,-44941.33,5715889.02,231.656358264,MOD13Q1.A2006065.h17v03.005.2008084125326.250m_16_days_EVI,MOD13Q1,A2006065,Lat51.4128666666667Lon-0.63405Samp9Line9,2008084125326,4136,3083,3083,2342,2269,2050,2418,2418,3346,2968,2733,2733,2342,2284,2284,2632,2418,3014,2222,2467,2493,2493,2471,2471,2632,2643,2643,2449,2467,2259,2259,2233,2612,2612,2632,2632,2449,2449,2527,2734,2233,1944,1944,1628,2572,2301,2272,2527,2734,2734,2544,2354,1628,1472,2671,2272,2272,2719,2687,2544,2354,2354,2334,2671,2544,2501,2501,2687,2687,3551,4738,2334,2586,2586,2754,2501,2980,3896,3896,4738,4738
9,9,-44941.33,5715889.02,231.656358264,MOD13Q1.A2006081.h17v03.005.2008097211316.250m_16_days_EVI,MOD13Q1,A2006081,Lat51.4128666666667Lon-0.63405Samp9Line9,2008097211316,3796,4090,3412,3070,2295,2262,2474,3122,3646,2431,3297,3232,2956,2391,2262,3078,3106,4001,2510,2745,3236,3236,2360,2585,2710,2568,4001,2496,2820,2394,2460,2727,2495,2914,2674,2746,3101,3101,2547,3017,2366,2217,2217,2355,2840,2703,2571,2802,3017,2716,2722,2520,2044,1702,2891,3189,2758,3055,2917,3071,2524,2524,2730,2643,3189,3509,3164,2878,2992,3344,6346,6346,2643,3031,2900,3553,3237,3237,5545,5881,4742
9,9,-44941.33,5715889.02,231.656358264,MOD13Q1.A2006097.h17v03.005.2008101114031.250m_16_days_EVI,MOD13Q1,A2006097,Lat51.4128666666667Lon-0.63405Samp9Line9,2008101114031,4290,4476,3585,2889,2436,2556,2352,3094,3612,4290,3943,3397,2995,2545,2459,2459,3245,4050,2587,2632,3416,3348,2545,2742,2979,2778,2584,2973,2973,3148,2633,2755,2700,2943,2628,2584,2865,3064,3072,2633,2644,2528,2022,1948,3036,2815,2752,2712,3323,3003,3109,3109,1948,1647,3379,3479,2712,3346,3501,3399,3077,2492,2109,3122,3122,2848,2746,3518,3135,3077,6033,3916,3365,2966,2966,3217,3759,3449,3523,6695,4514
9,9,-44941.33,5715889.02,231.656358264,MOD13Q1.A2006113.h17v03.005.2008108215750.250m_16_days_EVI,MOD13Q1,A2006113,Lat51.4128666666667Lon-0.63405Samp9Line9,2008108215750,6027,6027,6027,4240,4240,3584,3584,4132,5114,4212,4212,4109,4109,4109,3327,3584,4132,4132,4212,4212,4214,4214,3327,3327,3327,3439,3439,3603,3889,3889,4214,3575,3575,2890,3439,3528,3851,3909,3889,3697,3697,3575,2890,2890,2735,3854,3974,3950,3780,3697,3465,3465,3465,2735,4165,3800,3945,3691,3691,4192,4036,3616,3410,3556,3787,3476,3346,3346,4447,4506,5032,5121,3532,3550,3701,3346,3751,4243,4357,5115,5123
9,9,-44941.33,5715889.02,231.656358264,MOD13Q1.A2006129.h17v03.005.2008321050749.250m_16_days_EVI,MOD13Q1,A2006129,Lat51.4128666666667Lon-0.63405Samp9Line9,2008321050749,6854,5921,5921,5921,4964,4964,4964,4964,5863,6854,5921,5921,5921,4964,4964,4964,4964,5863,5253,5003,5003,5003,4924,4924,4924,4924,5182,5253,5003,5003,5003,4924,4924,4924,4924,5182,5717,5420,5269,5270,4987,4898,4753,4366,4277,5640,5640,5258,5263,5122,5017,4714,4520,4432,5338,5338,5115,5115,5115,5115,5417,5417,4651,5338,5338,5115,5115,5115,5115,5417,5417,5417,4752,4752,5239,5239,5239,5239,5787,5787,5787
9,9,-44941.33,5715889.02,231.656358264,MOD13Q1.A2006145.h17v03.005.2008119070047.250m_16_days_EVI,MOD13Q1,A2006145,Lat51.4128666666667Lon-0.63405Samp9Line9,2008119070047,5166,6408,5201,5685,5685,5365,4889,6121,5067,4612,4612,5201,4963,5226,5226,4889,5857,5323,4424,5151,5151,5810,5689,4454,4454,4851,4915,5939,5473,5465,5465,5122,4725,4779,5461,5461,5939,6178,5445,5318,5122,5180,4406,4188,5461,5714,5579,4965,5318,5129,5129,5051,4188,3593,6030,4814,4814,5125,5693,5753,5753,4718,4788,5934,5934,4113,4113,4966,4468,4973,4973,5388,5213,5213,4894,4703,5114,4468,5292,5466,5466
9,9,-44941.33,5715889.02,231.656358264,MOD13Q1.A2006161.h17v03.005.2008234013338.250m_16_days_EVI,MOD13Q1,A2006161,Lat51.4128666666667Lon-0.63405Samp9Line9,2008234013338,4933,4933,5577,5498,5900,5214,5354,5354,5025,5056,5104,5104,5498,5111,5111,4875,4959,4959,4413,5422,5104,5780,5367,4654,4875,5482,5398,5717,5422,5864,5864,5223,4654,4654,4731,5147,6573,6573,5986,5314,5314,4948,4224,4224,3977,6573,6573,5986,5022,5314,5011,4990,4742,3977,6202,6202,5374,5022,5525,5525,5279,4742,4742,5386,5386,4030,4030,4900,4377,5279,4980,4596,5386,5386,4463,4463,5069,4377,5011,5011,4836
