9,9,-45636.31,5715657.29,231.656358264,MOD13Q1.A2006001.h17v03.005.2008063080924.250m_16_days_EVI,MOD13Q1,A2006001,Lat51.4105338888889Lon-0.642158888888889Samp9Line9,2008063080924,814,907,1184,1371,2958,2585,2626,2519,4668,867,969,1185,1483,1350,1952,2475,2503,4668,1343,1013,921,1335,1316,1742,2009,2379,2547,1176,961,836,922,1161,1289,3778,5132,2413,1186,1185,1116,1101,1248,1245,1568,1316,2471,2295,1204,1070,1066,1383,1187,1471,1470,1555,2295,2295,1223,1223,1576,1427,1312,1379,1485,3212,2156,2144,1822,1974,2287,5805,2523,2535,2266,1940,2520,2079,2079,1902,3895,1130,1113
9,9,-45636.31,5715657.29,231.656358264,MOD13Q1.A2006017.h17v03.005.2008277150148.250m_16_days_EVI,MOD13Q1,A2006017,Lat51.4105338888889Lon-0.642158888888889Samp9Line9,2008277150148,2351,1765,2716,2665,2659,2498,2356,2356,2103,2458,2510,2098,2084,2456,2744,2707,2539,2539,2740,2510,2291,2291,2716,2364,2434,2701,3096,2740,2726,2075,2734,2734,2282,2434,2494,2372,2811,2420,2523,2401,2302,2282,2621,2224,2577,3355,2787,2667,2771,2302,2601,2601,2778,3163,2821,2821,2324,2384,2501,2186,2860,2860,2963,1885,1971,1971,2384,2473,2487,2913,2929,2929,1597,2331,2339,2339,2345,2802,2756,2722,3632
9,9,-45636.31,5715657.29,231.656358264,MOD13Q1.A2006033.h17v03.005.2008072125044.250m_16_days_EVI,MOD13Q1,A2006033,Lat51.4105338888889Lon-0.642158888888889Samp9Line9,2008072125044,2571,2255,2255,1954,2830,2468,2186,2248,2020,2079,2169,1973,1954,2049,2380,2637,2284,2519,2699,2818,2321,2306,2287,2287,2218,2284,2677,2385,2481,2321,2162,2545,2571,2511,2151,2189,2866,2461,2093,2287,2077,2274,2511,2241,2241,3040,2461,2589,2589,2695,2274,2593,2767,2654,2280,2866,2268,2332,2447,2245,2266,2866,2524,2280,1982,2053,2328,2447,2512,2512,3000,2881,1770,1770,2199,2387,2224,2732,2600,3641,2881
9,9,-45636.31,5715657.29,231.656358264,MOD13Q1.A2006049.h17v03.005.2008077052746.250m_16_days_EVI,MOD13Q1,A2006049,Lat51.4105338888889Lon-0.642158888888889Samp9Line9,2008077052746,2642,1958,3079,2860,2793,3118,3118,2882,2721,2592,2500,2500,2572,2793,3352,3352,3078,3248,3051,3048,2592,2572,2951,2795,2672,2672,2883,2625,2794,2592,2592,2789,2627,3114,2711,2883,3589,2794,2458,2637,2637,2682,3372,2711,2711,3589,2998,2951,3031,3031,2675,3372,3090,2919,3703,3703,2872,2809,2832,2675,2875,3270,2841,2433,2433,2558,2997,2832,3064,3064,3640,3236,2902,2568,3154,2997,3079,3048,3048,3074,3200
9,9,-45636.31,5715657.29,231.656358264,MOD13Q1.A2006065.h17v03.005.2008084125326.250m_16_days_EVI,MOD13Q1,A2006065,Lat51.4105338888889Lon-0.642158888888889Samp9Line9,2008084125326,2192,2202,2968,2968,2733,2733,2342,2284,2284,2519,2202,2222,2222,2467,2493,2493,2471,2471,2519,2519,2394,2449,2467,2259,2259,2233,2612,2620,2203,2394,2449,2449,2527,2734,2233,1944,3022,2203,2203,2301,2272,2527,2734,2734,2544,3022,2601,2671,2671,2272,2272,2719,2687,2544,3073,3073,2319,2671,2544,2501,2501,2687,2687,2081,2081,2319,2586,2586,2754,2501,2980,3896,1534,2393,2393,2432,2432,2754,3002,3002,3019
9,9,-45636.31,5715657.29,231.656358264,MOD13Q1.A2006081.h17v03.005.2008097211316.250m_16_days_EVI,MOD13Q1,A2006081,Lat51.4105338888889Lon-0.642158888888889Samp9Line9,2008097211316,2057,2589,3111,2431,3297,3232,2956,2391,2262,2399,2430,2381,2510,2745,3236,3236,2360,2585,2978,2905,3418,2496,2820,2394,2460,2727,2495,2830,2733,2216,3101,3101,2547,3017,2366,2217,3173,2776,2596,2703,2571,2802,3017,2716,2722,3173,3215,3179,2891,3189,2758,3055,2917,3071,3575,3071,3071,2643,3189,3509,3164,2878,2992,2615,2305,2705,2643,3031,2900,3553,3237,3237,1998,2049,2705,2831,2831,2929,3241,3472,3954
9,9,-45636.31,5715657.29,231.656358264,MOD13Q1.A2006097.h17v03.005.2008101114031.250m_16_days_EVI,MOD13Q1,A2006097,Lat51.4105338888889Lon-0.642158888888889Samp9Line9,2008101114031,2628,2064,3243,4290,3943,3397,2995,2545,2459,2525,2607,2607,2587,2632,3416,3348,2545,2742,3325,3352,2598,2973,2973,3148,2633,2755,2700,3062,2961,2468,2865,3064,3072,2633,2644,2528,3958,2961,2628,2815,2752,2712,3323,3003,3109,3907,3263,3406,3379,3479,2712,3346,3501,3399,3907,3457,2860,3122,3122,2848,2746,3518,3135,2832,2500,2666,3365,2966,2966,3217,3759,3449,2300,2223,2985,3030,2776,3331,3626,3265,3449
9,9,-45636.31,5715657.29,231.656358264,MOD13Q1.A2006113.h17v03.005.2008108215750.250m_16_days_EVI,MOD13Q1,A2006113,Lat51.4105338888889Lon-0.642158888888889Samp9Line9,2008108215750,3540,4398,4398,4212,4212,4109,4109,4109,3327,3540,3540,3603,4212,4212,4214,4214,3327,3327,4075,4055,3659,3603,3889,3889,4214,3575,3575,4074,4051,3815,3851,3909,3889,3697,3697,3575,3820,4125,4346,3854,3974,3950,3780,3697,3465,3817,4187,4346,4165,3800,3945,3691,3691,4192,3853,3671,3661,3556,3787,3476,3346,3346,4447,3378,2946,3576,3532,3550,3701,3346,3751,4243,2954,2946,2999,3153,3414,3790,3790,4110,4171
9,9,-45636.31,5715657.29,231.656358264,MOD13Q1.A2006129.h17v03.005.2008321050749.250m_16_days_EVI,MOD13Q1,A2006129,Lat51.4105338888889Lon-0.642158888888889Samp9Line9,2008321050749,6854,6854,6854,6854,5921,5921,5921,4964,4964,5253,5253,5253,5253,5003,5003,5003,4924,4924,5805,5805,5805,5253,5003,5003,5003,4924,4924,5725,5754,5747,5717,5420,5269,5270,4987,4898,5672,5672,5640,5640,5640,5258,5263,5122,5017,5355,5355,5338,5338,5338,5115,5115,5115,5115,5355,5355,5338,5338,5338,5115,5115,5115,5115,4975,4975,4752,4752,4752,5239,5239,5239,5239,3426,3426,3806,4752,4752,5239,5239,5239,5787
9,9,-45636.31,5715657.29,231.656358264,MOD13Q1.A2006145.h17v03.005.2008119070047.250m_16_days_EVI,MOD13Q1,A2006145,Lat51.4105338888889Lon-0.642158888888889Samp9Line9,2008119070047,4982,5295,5353,4612,4612,5201,4963,5226,5226,4982,5072,4782,4424,5151,5151,5810,5689,4454,5189,5189,5566,5939,5473,5465,5465,5122,4725,5015,5958,5958,5939,6178,5445,5318,5122,5180,4708,5711,5714,5714,5579,4965,5318,5129,5129,5594,5471,6036,6030,4814,4814,5125,5693,5753,5537,5471,5840,5934,5934,4113,4113,4966,4468,5537,4663,4763,5213,5213,4894,4703,5114,4468,4674,3549,4847,4781,4817,4894,6050,5828,5542
9,9,-45636.31,5715657.29,231.656358264,MOD13Q1.A2006161.h17v03.005.2008234013338.250m_16_days_EVI,MOD13Q1,A2006161,Lat51.4105338888889Lon-0.642158888888889Samp9Line9,2008234013338,4563,4563,5736,5056,5104,5104,5498,5111,5111,6557,5374,5374,4413,5422,5104,5780,5367,4654,5668,5668,5668,5717,5422,5864,5864,5223,4654,6065,6065,6065,6573,6573,5986,5314,5314,4948,6025,6025,6065,6573,6573,5986,5022,5314,5011,6025,6025,6025,6202,6202,5374,5022,5525,5525,5286,5286,5386,5386,5386,4030,4030,4900,4377,4404,5286,5386,5386,5386,4463,4463,5069,4377,4043,3948,4962,4962,4962,5452,5452,5069,5168
9,9,-45636.31,5715657.29,231.656358264,MOD13Q1.A2006177.h17v03.005.2008131135220.250m_16_days_EVI,MOD13Q1,A2006177,Lat51.4105338888889Lon-0.642158888888889Samp9Line9,2008131135220,4486,5620,5620,5071,5493,5787,5568,5759,5759,5661,5443,5443,5071,5493,5493,5888,5868,5868,5407,5443,5443,5171,5835,5835,5768,5682,5357,5407,5730,6026,6026,6219,5505,5505,5724,5357,4731,6031,5983,5983,5374,4510,5505,5724,5596,4957,5247,5003,5003,5374,4510,4510,5303,5328,5434,4515,4529,5564,5564,4450,4753,4753,4867,3542,4515,4529,4907,4907,4634,4898,4898,5073,3542,3542,4299,4933,4933,4591,4897,4898,5073
